Time Bucket (Europe/London),Dalys Seafoods-Mains_A (kWatts),Dalys Seafoods-Mains_B (kWatts),Dalys Seafoods-Mains_C (kWatts),Dalys Seafoods-Room/Multi-use Circuit-Sheds & Container Cold Rooms (kWatts),Dalys Seafoods-Other-Slicing Room (kWatts),Dalys Seafoods-Other-Big Freezer (kWatts),Dalys Seafoods-Other-Finished Smoked Cold Room (kWatts),Dalys Seafoods-Other-Big Cold Room (kWatts),Dalys Seafoods-Other-Smoker (kWatts)
04/02/2025 11:57:18,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:19,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:20,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:21,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:22,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:23,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:24,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:25,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:26,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:27,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:28,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:29,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:30,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:31,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:32,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:33,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:34,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:35,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:36,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:37,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:38,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:39,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:40,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:41,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:42,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:43,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:44,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:45,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:46,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:47,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:48,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:49,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:50,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:51,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:52,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:53,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:54,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:55,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:56,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:57,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:58,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:57:59,12.3408,7.8743,6.7320,13.8784,0.0332,7.6767,0.0066,9.9933,0.1011
04/02/2025 11:58:00,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:01,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:02,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:03,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:04,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:05,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:06,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:07,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:08,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:09,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:10,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:11,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:12,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:13,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:14,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:15,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:16,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:17,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:18,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:19,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:20,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:21,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:22,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:23,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:24,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:25,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:26,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:27,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:28,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:29,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:30,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:31,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:32,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:33,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:34,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:35,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:36,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:37,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:38,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:39,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:40,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:41,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:42,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:43,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:44,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:45,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:46,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:47,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:48,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:49,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:50,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:51,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:52,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:53,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:54,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:55,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:56,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:57,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:58,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:58:59,12.8469,8.4786,7.2204,15.7791,0.0350,7.6320,0.0068,9.9430,0.1012
04/02/2025 11:59:00,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:01,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:02,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:03,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:04,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:05,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:06,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:07,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:08,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:09,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:10,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:11,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:12,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:13,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:14,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:15,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:16,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:17,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:18,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:19,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:20,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:21,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:22,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:23,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:24,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:25,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:26,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:27,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:28,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:29,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:30,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:31,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:32,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:33,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:34,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:35,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:36,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:37,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:38,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:39,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:40,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:41,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:42,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:43,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:44,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:45,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:46,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:47,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:48,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:49,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:50,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:51,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:52,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:53,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:54,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:55,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:56,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:57,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:58,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 11:59:59,12.5352,8.0831,6.9348,14.5243,0.0339,7.5855,0.0067,9.9293,0.1005
04/02/2025 12:00:00,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:01,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:02,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:03,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:04,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:05,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:06,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:07,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:08,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:09,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:10,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:11,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:12,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:13,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:14,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:15,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:16,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:17,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:18,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:19,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:20,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:21,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:22,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:23,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:24,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:25,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:26,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:27,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:28,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:29,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:30,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:31,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:32,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:33,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:34,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:35,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:36,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:37,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:38,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:39,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:40,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:41,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:42,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:43,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:44,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:45,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:46,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:47,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:48,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:49,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:50,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:51,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:52,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:53,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:54,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:55,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:56,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:57,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:58,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:00:59,11.9160,7.6009,6.8036,13.0852,0.0343,7.5983,0.0059,9.9108,0.1002
04/02/2025 12:01:00,10.8511,7.0559,5.4667,11.4610,0.0314,7.6144,0.0038,9.9547,0.1009
04/02/2025 12:01:01,10.8511,7.0559,5.4667,11.4610,0.0314,7.6144,0.0038,9.9547,0.1009
04/02/2025 12:01:02,10.8511,7.0559,5.4667,11.4610,0.0314,7.6144,0.0038,9.9547,0.1009
04/02/2025 12:01:03,10.8511,7.0559,5.4667,11.4610,0.0314,7.6144,0.0038,9.9547,0.1009
04/02/2025 12:01:04,10.8511,7.0559,5.4667,11.4610,0.0314,7.6144,0.0038,9.9547,0.1009
04/02/2025 12:01:05,10.8511,7.0559,5.4667,11.4610,0.0314,7.6144,0.0038,9.9547,0.1009
04/02/2025 12:01:06,10.8511,7.0559,5.4667,11.4610,0.0314,7.6144,0.0038,9.9547,0.1009
04/02/2025 12:01:07,10.8511,7.0559,5.4667,11.4610,0.0314,7.6144,0.0038,9.9547,0.1009
04/02/2025 12:01:08,10.8511,7.0559,5.4667,11.4610,0.0314,7.6144,0.0038,9.9547,0.1009
04/02/2025 12:01:09,10.8511,7.0559,5.4667,11.4610,0.0314,7.6144,0.0038,9.9547,0.1009
04/02/2025 12:01:10,10.8511,7.0559,5.4667,11.4610,0.0314,7.6144,0.0038,9.9547,0.1009
04/02/2025 12:01:11,10.8511,7.0559,5.4667,11.4610,0.0314,7.6144,0.0038,9.9547,0.1009
04/02/2025 12:01:12,10.8511,7.0559,5.4667,11.4610,0.0314,7.6144,0.0038,9.9547,0.1009
04/02/2025 12:01:13,10.8511,7.0559,5.4667,11.4610,0.0314,7.6144,0.0038,9.9547,0.1009
04/02/2025 12:01:14,10.8511,7.0559,5.4667,11.4610,0.0314,7.6144,0.0038,9.9547,0.1009
