Time Bucket (Europe/London),Dalys Seafoods-Mains_A (kWatts),Dalys Seafoods-Mains_B (kWatts),Dalys Seafoods-Mains_C (kWatts),Dalys Seafoods-Room/Multi-use Circuit-Sheds & Container Cold Rooms (kWatts),Dalys Seafoods-Other-Slicing Room (kWatts),Dalys Seafoods-Other-Big Freezer (kWatts),Dalys Seafoods-Other-Finished Smoked Cold Room (kWatts),Dalys Seafoods-Other-Big Cold Room (kWatts),Dalys Seafoods-Other-Smoker (kWatts)
04/01/2025 03:47:00,6.4863,7.2701,6.7983,10.6922,0.0411,7.1572,0.0003,2.5493,0.1123
04/01/2025 03:48:00,6.5221,7.2224,6.8306,10.6346,0.0417,7.1416,0.0002,2.5555,0.1125
04/01/2025 03:49:00,6.5499,7.3691,6.9299,11.0566,0.0419,7.1243,0.0013,2.5368,0.1119
04/01/2025 03:50:00,7.3652,8.5014,7.9451,14.3951,0.0427,7.0832,0.0015,2.5220,0.1124
04/01/2025 03:51:00,7.6787,8.9957,8.4434,15.8970,0.0444,7.0407,0.0019,2.5084,0.1126
04/01/2025 03:52:00,6.5946,7.6244,7.4518,11.7674,0.0435,7.0774,0.0004,2.5125,0.1108
04/01/2025 03:53:00,5.7346,6.8639,6.0203,9.4352,0.0416,7.0511,0.0000,2.5216,0.1125
04/01/2025 03:54:00,5.7547,6.9075,5.9566,9.5252,0.0415,7.0728,0.0001,2.5302,0.1131
04/01/2025 03:55:00,6.4824,7.8839,6.9900,12.4216,0.0440,7.0396,0.0005,2.5193,0.1136
04/01/2025 03:56:00,8.4935,10.7327,9.7640,20.7297,0.0525,7.0065,0.0007,2.5031,0.1167
04/01/2025 03:57:00,8.5939,10.6232,9.8056,18.2589,0.0494,7.0125,0.0007,2.5006,0.1153
04/01/2025 03:58:00,9.6481,12.9187,12.5249,17.1853,0.0534,6.9552,0.0003,2.4629,0.1133
04/01/2025 03:59:00,9.1806,12.9469,12.4258,17.1591,0.0521,6.9290,0.0003,2.4597,0.1127
04/01/2025 04:00:00,10.7310,14.8449,14.5011,16.8356,0.0577,6.9122,0.0005,8.5384,0.1129
04/01/2025 04:01:00,10.9337,15.1074,14.7706,16.7968,0.0590,6.9235,0.0009,9.4978,0.1129
04/01/2025 04:02:00,10.6208,14.6794,14.2831,16.7018,0.0581,6.9202,0.0004,9.4307,0.1119
04/01/2025 04:03:00,9.0557,12.6638,11.6967,18.4999,0.0514,6.9553,0.0009,9.5060,0.1126
04/01/2025 04:04:00,9.6163,13.4474,12.3511,21.9951,0.0534,6.8995,0.0016,9.4615,0.1143
04/01/2025 04:05:00,8.6736,12.2666,11.2137,18.3892,0.0520,6.9405,0.0005,9.4548,0.1134
04/01/2025 04:06:00,7.7806,10.7907,10.1476,14.0105,0.0505,6.9757,0.0008,9.5059,0.1115
04/01/2025 04:07:00,7.0122,9.6226,9.1801,10.5719,0.0479,6.9655,0.0008,9.5627,0.1104
04/01/2025 04:08:00,6.4150,8.8024,8.4453,8.1830,0.0462,6.9709,0.0001,9.5391,0.1099
04/01/2025 04:09:00,5.6165,7.7664,7.3305,8.3407,0.0434,7.0184,0.0001,6.3450,0.1072
04/01/2025 04:10:00,6.2628,8.7243,8.2696,14.9331,0.0474,6.9804,0.0000,2.5162,0.1113
04/01/2025 04:11:00,5.7794,7.9294,7.4072,12.6661,0.0435,6.9718,0.0000,2.5225,0.1080
04/01/2025 04:12:00,5.4310,7.2889,6.8045,10.9158,0.0402,6.9743,0.0001,2.5299,0.1050
04/01/2025 04:13:00,5.4214,7.2009,6.7479,10.4451,0.0392,6.9349,0.0000,2.5134,0.1045
04/01/2025 04:14:00,5.8380,7.7345,7.3388,10.5106,0.0399,6.9137,0.0004,2.5061,0.1044
04/01/2025 04:15:00,5.8437,7.7473,7.3753,10.4805,0.0398,6.9602,0.0000,2.5112,0.1046
04/01/2025 04:16:00,5.8549,7.7556,7.3588,10.5396,0.0400,6.9464,0.0001,2.5101,0.1047
04/01/2025 04:17:00,5.9275,7.7389,7.3326,10.5003,0.0405,6.9435,0.0001,2.5205,0.1050
04/01/2025 04:18:00,5.9138,7.7330,7.3426,10.4993,0.0399,6.9359,0.0000,2.5184,0.1047
04/01/2025 04:19:00,5.5699,7.3365,7.2745,9.2568,0.0406,6.9306,0.0001,2.5169,0.1046
04/01/2025 04:20:00,5.8712,6.6470,5.9098,7.1690,0.0401,6.8977,0.0007,2.5086,0.1083
04/01/2025 04:21:00,6.2618,7.3518,6.4943,9.2894,0.0422,6.8817,0.0004,2.4973,0.1108
04/01/2025 04:22:00,6.3066,7.3757,6.5287,9.3539,0.0423,6.8875,0.0002,2.4993,0.1109
04/01/2025 04:23:00,7.7608,9.3403,8.4547,15.1213,0.0473,6.8430,0.0012,2.4931,0.1131
04/01/2025 04:24:00,9.0146,11.0559,10.1289,20.1329,0.0526,6.8655,0.0017,2.4884,0.1150
04/01/2025 04:25:00,8.5494,10.1359,9.3570,17.6510,0.0476,6.8783,0.0013,2.4989,0.1137
04/01/2025 04:26:00,8.4043,9.8555,9.0697,16.9458,0.0465,6.8599,0.0013,2.4954,0.1128
04/01/2025 04:27:00,8.2985,9.7877,9.0725,16.7725,0.0457,6.8379,0.0010,2.4931,0.1127
04/01/2025 04:28:00,8.1998,9.8700,9.0157,16.9179,0.0454,6.8402,0.0019,2.4885,0.1125
04/01/2025 04:29:00,8.2399,9.9019,9.0295,16.9781,0.0456,6.8631,0.0010,2.4953,0.1131
04/01/2025 04:30:00,8.6085,10.2775,9.3576,18.0896,0.0459,6.8640,0.0014,2.5000,0.1135
04/01/2025 04:31:00,9.5335,11.5303,10.5445,21.8400,0.0494,6.8187,0.0017,2.4821,0.1143
04/01/2025 04:32:00,9.6855,11.8346,10.7493,22.6092,0.0500,6.8333,0.0021,2.4905,0.1151
04/01/2025 04:33:00,8.0044,9.7181,8.7058,16.2038,0.0467,6.8560,0.0009,2.5086,0.1137
04/01/2025 04:34:00,7.6552,8.8030,8.2662,13.6351,0.0459,6.8632,0.0010,2.5140,0.1117
04/01/2025 04:35:00,6.3808,7.0635,6.6980,8.5018,0.0428,6.9028,0.0006,2.5267,0.1105
04/01/2025 04:36:00,6.2387,6.9803,6.5928,8.2812,0.0421,6.8631,0.0005,2.5128,0.1098
04/01/2025 04:37:00,6.1830,6.9198,6.5502,7.9799,0.0424,6.8817,0.0006,2.5273,0.1105
04/01/2025 04:38:00,7.5955,9.0586,8.6042,14.2046,0.0493,6.8250,0.0009,2.5042,0.1124
04/01/2025 04:39:00,7.0290,8.2081,7.7240,11.7686,0.0437,6.8466,0.0009,2.5113,0.1108
04/01/2025 04:40:00,6.3910,7.3094,6.7723,10.7993,0.0403,6.8915,0.0008,2.5308,0.1106
04/01/2025 04:41:00,6.2439,7.1810,6.6077,10.6604,0.0395,6.8815,0.0008,2.5251,0.1103
04/01/2025 04:42:00,6.1229,7.1673,6.5607,10.5712,0.0390,6.8576,0.0014,2.5077,0.1095
04/01/2025 04:43:00,6.1695,7.2310,6.6011,10.7087,0.0389,6.8845,0.0010,2.5222,0.1104
04/01/2025 04:44:00,6.1317,7.1609,6.5819,10.5997,0.0396,6.8415,0.0007,2.5103,0.1098
04/01/2025 04:45:00,6.2086,7.2514,7.1114,10.8845,0.0403,6.8245,0.0017,2.5086,0.1085
04/01/2025 04:46:00,6.7697,7.9232,7.3120,12.8910,0.0402,6.8412,0.0016,2.5174,0.1108
04/01/2025 04:47:00,6.4906,7.7214,6.9675,12.1718,0.0416,6.8554,0.0010,2.5268,0.1119
04/01/2025 04:48:00,5.6598,6.8982,5.8639,9.6249,0.0407,6.8999,0.0000,2.5323,0.1123
04/01/2025 04:49:00,5.8268,6.7936,5.8456,9.4223,0.0407,6.8552,0.0002,2.5207,0.1119
04/01/2025 04:50:00,6.7593,6.7712,5.8610,9.3793,0.0423,6.8594,0.0009,2.5225,0.1125
04/01/2025 04:51:00,8.6991,9.5085,8.5521,17.3892,0.0496,6.8050,0.0021,2.4928,0.1146
04/01/2025 04:52:00,9.1459,10.3159,9.2622,19.7493,0.0507,6.7796,0.0028,2.4832,0.1154
04/01/2025 04:53:00,8.7867,9.5732,8.5897,17.6708,0.0466,6.8351,0.0028,2.5051,0.1147
04/01/2025 04:54:00,8.6729,9.4036,8.3659,17.2062,0.0452,6.8158,0.0030,2.5074,0.1143
04/01/2025 04:55:00,9.6241,10.2952,9.4329,17.2170,0.0479,6.8170,0.0044,2.5138,0.1144
04/01/2025 04:56:00,12.6021,14.3282,14.2579,16.5804,0.0590,6.7204,0.0067,7.7696,0.1129
04/01/2025 04:57:00,12.1168,14.6365,14.5520,16.6017,0.0592,6.7306,0.0061,8.6183,0.1120
04/01/2025 04:58:00,13.0675,16.0924,15.9682,20.9169,0.0624,6.7012,0.0072,8.6818,0.1131
04/01/2025 04:59:00,13.3845,16.4494,16.3615,21.9456,0.0647,6.7329,0.0075,8.7482,0.1142
04/01/2025 05:00:00,12.9773,15.9538,15.8647,21.9568,0.0624,6.7378,0.0068,8.7380,0.1141
04/01/2025 05:01:00,8.5660,9.8864,9.5042,11.9394,0.0495,6.8308,0.0040,8.9213,0.1114
04/01/2025 05:02:00,7.6188,8.3486,8.2943,8.0205,0.0466,6.8164,0.0035,8.8436,0.1095
04/01/2025 05:03:00,7.5742,8.3384,8.2354,8.1533,0.0462,6.8401,0.0043,8.6188,0.1096
04/01/2025 05:04:00,7.0978,7.7204,7.6481,6.3460,0.0442,6.8734,0.0036,8.5486,0.1096
04/01/2025 05:05:00,7.5400,8.3806,8.2922,8.3386,0.0466,6.8244,0.0037,8.5226,0.1100
04/01/2025 05:06:00,8.8435,10.1522,10.0881,13.4003,0.0520,6.8268,0.0051,8.6242,0.1120
04/01/2025 05:07:00,8.3900,9.3939,9.3141,11.1194,0.0479,6.8244,0.0050,8.8735,0.1104
04/01/2025 05:08:00,8.3387,9.3047,9.2279,10.2745,0.0476,6.8195,0.0065,9.4677,0.1096
04/01/2025 05:09:00,8.3208,9.2987,9.2160,10.2138,0.0473,6.8257,0.0063,9.5094,0.1095
04/01/2025 05:10:00,8.3693,9.3373,9.2384,10.3124,0.0473,6.8201,0.0062,9.5315,0.1100
04/01/2025 05:11:00,8.2501,9.2654,9.4169,10.3621,0.0471,6.8513,0.0056,9.0750,0.1095
04/01/2025 05:12:00,6.8035,7.4215,6.9328,10.9363,0.0405,6.8183,0.0045,3.0891,0.1092
04/01/2025 05:13:00,7.4687,8.4262,7.9028,14.5859,0.0418,6.7304,0.0044,2.4731,0.1084
04/01/2025 05:14:00,7.7333,8.8002,8.2757,15.6713,0.0431,6.7391,0.0052,2.4797,0.1093
04/01/2025 05:15:00,6.1879,7.2197,6.2773,10.7886,0.0406,6.7421,0.0018,2.4830,0.1094
04/01/2025 05:16:00,5.8092,6.7714,5.7988,9.3472,0.0401,6.7979,0.0014,2.4955,0.1097
04/01/2025 05:17:00,5.7775,6.7547,5.7995,9.3760,0.0399,6.7580,0.0013,2.4868,0.1094
04/01/2025 05:18:00,5.8723,6.8324,5.9403,9.6478,0.0399,6.7465,0.0013,2.4794,0.1089
04/01/2025 05:19:00,8.3339,10.2850,9.3638,19.7441,0.0507,6.7233,0.0034,2.4572,0.1128
04/01/2025 05:20:00,7.9772,9.6755,8.8291,18.2760,0.0465,6.6047,0.0023,2.4217,0.1100
04/01/2025 05:21:00,7.5102,9.3175,8.4204,17.1227,0.0443,6.7305,0.0027,2.4747,0.1112
04/01/2025 05:22:00,6.7337,9.2223,8.2355,16.8595,0.0416,6.7154,0.0007,2.4630,0.1105
04/01/2025 05:23:00,6.7629,9.2520,8.2684,16.8916,0.0423,6.7412,0.0002,2.4748,0.1108
04/01/2025 05:24:00,7.0201,9.4964,8.5797,17.6852,0.0425,6.7377,0.0007,2.4683,0.1110
04/01/2025 05:25:00,7.8188,10.5378,9.5807,21.5275,0.0446,6.0697,0.0012,2.4614,0.1118
04/01/2025 05:26:00,6.8001,9.0881,8.0368,22.0535,0.0284,1.4490,0.0000,2.4624,0.1060
04/01/2025 05:27:00,5.8184,7.8369,6.5979,19.2326,0.0200,0.3828,0.0000,2.5020,0.1035
04/01/2025 05:28:00,4.7895,6.3921,5.2584,14.9693,0.0178,0.3860,0.0000,2.5245,0.1032
04/01/2025 05:29:00,3.3198,4.1037,3.3802,8.2547,0.0147,0.3899,0.0000,2.5506,0.1023
04/01/2025 05:30:00,3.3106,4.0940,3.3735,8.2470,0.0147,0.3881,0.0000,2.5299,0.1013
04/01/2025 05:31:00,2.7887,3.3652,2.6645,6.0950,0.0121,0.3898,0.0000,2.5492,0.1016
04/01/2025 05:32:00,1.8945,2.2132,1.5392,2.7273,0.0074,0.3924,0.0000,2.5568,0.1014
04/01/2025 05:33:00,3.9614,5.0163,4.3826,10.8936,0.0177,0.3867,0.0001,2.5168,0.1016
04/01/2025 05:34:00,4.5049,5.7763,5.0952,13.1212,0.0202,0.3862,0.0000,2.5200,0.1023
04/01/2025 05:35:00,3.5705,4.9871,4.3033,10.9447,0.0153,0.3866,0.0000,2.5089,0.1023
04/01/2025 05:36:00,3.2325,4.8138,4.1045,10.4699,0.0125,0.3878,0.0000,2.5166,0.1032
04/01/2025 05:37:00,3.9657,4.9323,4.6066,10.8106,0.0149,0.3877,0.0000,2.5186,0.1028
04/01/2025 05:38:00,4.8387,5.1120,4.3846,11.3386,0.0160,0.3872,0.0000,2.5279,0.1022
04/01/2025 05:39:00,5.9894,6.5264,5.7225,15.5270,0.0189,0.3849,0.0000,2.5133,0.1025
04/01/2025 05:40:00,6.0959,6.6608,5.8736,15.9152,0.0197,0.3838,0.0000,2.5055,0.1022
04/01/2025 05:41:00,6.0340,6.6779,5.8693,15.9658,0.0192,0.3846,0.0000,2.5069,0.1024
04/01/2025 05:42:00,6.0105,6.8255,5.7523,16.3294,0.0191,0.3864,0.0000,2.5239,0.1043
04/01/2025 05:43:00,4.0944,4.5946,3.3061,9.5707,0.0152,0.3902,0.0000,2.5366,0.1029
04/01/2025 05:44:00,4.0378,4.5549,3.2863,9.4901,0.0151,0.3885,0.0000,2.5140,0.1021
04/01/2025 05:45:00,4.0950,4.5899,3.2996,9.5622,0.0153,0.3903,0.0000,2.5389,0.1030
04/01/2025 05:46:00,4.9827,5.7658,4.4731,13.0058,0.0187,0.3877,0.0000,2.5232,0.1054
04/01/2025 05:47:00,6.8854,8.3993,7.0617,20.6933,0.0264,0.3829,0.0000,2.4965,0.1113
04/01/2025 05:48:00,6.2633,7.5071,6.1704,18.2166,0.0212,0.3834,0.0000,2.4975,0.1083
04/01/2025 05:49:00,6.0574,7.1657,5.8275,17.2883,0.0195,0.3832,0.0000,2.4947,0.1053
04/01/2025 05:50:00,6.0640,7.1532,5.8171,17.2498,0.0192,0.3851,0.0000,2.5076,0.1059
04/01/2025 05:51:00,6.2506,7.3975,6.0780,17.1233,0.0207,1.2000,0.0000,2.4932,0.1060
04/01/2025 05:52:00,7.7129,9.3401,7.9850,20.5258,0.0275,3.4111,0.0000,2.4691,0.1101
04/01/2025 05:53:00,8.1564,9.9786,8.5809,22.3736,0.0299,3.3904,0.0000,2.4658,0.1110
04/01/2025 05:54:00,6.8822,8.2504,6.9184,17.2894,0.0259,3.3957,0.0000,2.4792,0.1094
04/01/2025 05:55:00,7.3972,9.0038,7.6996,17.2491,0.0322,3.3967,0.0000,2.4860,0.1109
04/01/2025 05:56:00,7.5629,9.2863,8.3028,12.3097,0.0411,3.3844,0.0000,2.4769,0.1108
04/01/2025 05:57:00,6.3488,7.3912,6.7255,8.2154,0.0406,3.3893,0.0000,2.4891,0.1090
04/01/2025 05:58:00,6.1979,7.1521,6.5240,7.5534,0.0396,3.3815,0.0000,2.4853,0.1085
04/01/2025 05:59:00,4.9666,5.4381,4.9138,2.5942,0.0362,3.3852,0.0000,2.4906,0.1066
04/01/2025 06:00:00,5.8226,6.6042,6.1143,2.6422,0.0392,3.3612,0.0000,5.8791,0.1067
04/01/2025 06:01:00,9.2561,11.3329,10.9188,13.0610,0.0546,3.2985,0.0000,9.3791,0.1100
04/01/2025 06:02:00,9.0328,11.0195,10.5876,12.1727,0.0526,3.3013,0.0000,9.4309,0.1096
04/01/2025 06:03:00,8.5950,10.4080,10.3395,10.4650,0.0482,3.3013,0.0000,9.4080,0.1082
04/01/2025 06:04:00,8.3296,10.5330,9.9892,10.4203,0.0467,3.3024,0.0000,9.3976,0.1084
04/01/2025 06:05:00,8.2854,11.6828,10.9709,11.9517,0.0487,3.2847,0.0000,9.3058,0.1084
04/01/2025 06:06:00,9.0168,12.6153,11.8822,14.9351,0.0524,3.2581,0.0000,9.2069,0.1085
04/01/2025 06:07:00,9.1687,12.7487,12.0002,15.3108,0.0536,3.2648,0.0000,9.2256,0.1089
04/01/2025 06:08:00,9.5988,13.1362,12.5285,15.2631,0.0531,3.2572,0.0000,9.0852,0.1081
04/01/2025 06:09:00,9.1583,12.8936,12.2513,15.1623,0.0646,7.1021,0.0011,5.4706,0.1104
04/01/2025 06:10:00,7.6790,11.4786,10.4482,14.5877,0.0617,6.8046,0.0001,2.4228,0.1123
04/01/2025 06:11:00,6.2507,9.7602,8.6603,9.3048,0.0592,6.8012,0.0000,2.4335,0.1118
04/01/2025 06:12:00,6.2428,9.8353,8.7368,9.3781,0.0594,6.8702,0.0000,2.4444,0.1125
04/01/2025 06:13:00,6.2470,9.7957,8.6670,9.3912,0.0592,6.8078,0.0000,2.4339,0.1116
04/01/2025 06:14:00,7.5932,11.6274,10.4744,14.9146,0.0650,6.7533,0.0001,2.4022,0.1128
04/01/2025 06:15:00,8.7878,13.3264,12.1595,19.9185,0.0693,6.7383,0.0000,2.4066,0.1152
04/01/2025 06:16:00,7.0236,10.5142,9.3063,17.5883,0.0500,6.7785,0.0000,2.4252,0.1115
04/01/2025 06:17:00,6.7093,10.0368,8.8304,16.8348,0.0466,6.7849,0.0000,2.4231,0.1106
04/01/2025 06:18:00,6.6806,10.0426,8.7747,16.8600,0.0463,6.7649,0.0000,2.4201,0.1104
04/01/2025 06:19:00,10.9584,13.6429,13.0157,19.4505,0.0594,6.6771,0.0020,2.3820,0.1117
04/01/2025 06:20:00,10.0319,13.2493,12.7492,17.0941,0.0602,6.6957,0.0017,2.3822,0.1108
04/01/2025 06:21:00,9.7094,12.7881,12.3687,16.6396,0.0588,6.6671,0.0011,2.3696,0.1097
04/01/2025 06:22:00,9.6301,12.4833,12.1791,16.4450,0.0576,6.6679,0.0006,2.3783,0.1098
04/01/2025 06:23:00,9.4095,12.1072,11.8335,16.3526,0.0557,6.6906,0.0008,2.3867,0.1095
04/01/2025 06:24:00,7.8034,10.1912,9.8976,10.5367,0.0522,6.7003,0.0003,2.3969,0.1082
04/01/2025 06:25:00,7.7624,9.6785,9.8467,7.7264,0.0532,6.7195,0.0002,2.4184,0.1076
04/01/2025 06:26:00,7.0882,8.5544,8.8806,2.5904,0.0514,6.7092,0.0004,2.4219,0.1057
04/01/2025 06:27:00,7.0298,8.5776,8.8955,2.5102,0.0509,6.7279,0.0002,2.4153,0.1056
04/01/2025 06:28:00,7.4982,9.1523,9.4592,4.3641,0.0512,6.7042,0.0007,2.3979,0.1053
04/01/2025 06:29:00,9.8271,12.4288,12.5429,13.8549,0.0588,6.6623,0.0014,2.3899,0.1085
04/01/2025 06:30:00,9.3835,11.6645,12.1168,11.6776,0.0544,6.6716,0.0018,2.3899,0.1068
04/01/2025 06:31:00,9.8006,11.8465,12.0253,12.4942,0.0524,6.6873,0.0020,2.4019,0.1072
04/01/2025 06:32:00,10.4925,12.7424,12.7633,15.1970,0.0542,6.6839,0.0027,2.4043,0.1083
04/01/2025 06:33:00,10.5303,12.7612,12.7240,15.3104,0.0540,6.6833,0.0037,2.3970,0.1080
04/01/2025 06:34:00,10.6504,12.6560,12.6330,15.2509,0.0547,6.6724,0.0034,2.3989,0.1080
04/01/2025 06:35:00,10.5445,12.6276,12.5733,15.1833,0.0537,6.6482,0.0030,2.3920,0.1076
04/01/2025 06:36:00,10.5008,12.6786,12.5501,15.2613,0.0535,6.6494,0.0022,2.3943,0.1076
04/01/2025 06:37:00,10.2869,12.7083,12.5399,15.3053,0.0524,6.6453,0.0033,2.3810,0.1073
04/01/2025 06:38:00,9.3204,11.9093,11.4938,12.7311,0.0513,6.6301,0.0015,2.3764,0.1076
04/01/2025 06:39:00,8.9311,10.6950,10.2853,9.1288,0.0502,6.6230,0.0015,2.3813,0.1075
04/01/2025 06:40:00,9.4281,10.6273,10.3425,9.1237,0.0517,6.6390,0.0016,2.3875,0.1079
04/01/2025 06:41:00,9.4306,10.5234,10.3682,8.9952,0.0511,6.6407,0.0013,2.3849,0.1076
04/01/2025 06:42:00,11.4384,13.5342,13.2308,17.8678,0.0606,6.5894,0.0037,2.3600,0.1104
04/01/2025 06:43:00,11.6408,13.7968,13.3959,18.6916,0.0599,6.5764,0.0042,2.3574,0.1103
04/01/2025 06:44:00,11.1974,13.0556,12.6869,16.7003,0.0554,6.5678,0.0042,2.3601,0.1090
04/01/2025 06:45:00,10.7367,12.5998,12.1036,15.2834,0.0527,6.5745,0.0038,2.3574,0.1082
04/01/2025 06:46:00,10.9402,12.9824,12.4764,16.3010,0.0545,6.5925,0.0042,2.3622,0.1092
04/01/2025 06:47:00,10.6418,12.7000,12.2472,16.6711,0.0538,6.5611,0.0041,2.3531,0.1088
04/01/2025 06:48:00,8.7549,9.9546,9.0032,16.6623,0.0457,6.6221,0.0035,2.3877,0.1092
04/01/2025 06:49:00,8.5885,9.7195,8.6895,16.5978,0.0448,6.6108,0.0032,2.3965,0.1093
04/01/2025 06:50:00,8.5198,9.7576,8.6905,16.6952,0.0449,6.5874,0.0033,2.3948,0.1093
04/01/2025 06:51:00,8.2677,9.4628,8.4576,15.8618,0.0443,6.5639,0.0025,2.3805,0.1084
04/01/2025 06:52:00,5.8206,6.0905,5.2058,5.6947,0.0388,6.6231,0.0006,2.4030,0.1061
04/01/2025 06:53:00,4.6190,5.0878,4.6050,2.6923,0.0365,6.6783,0.0001,2.4229,0.1040
04/01/2025 06:54:00,4.4734,4.9778,4.6093,2.5206,0.0359,6.6563,0.0001,2.4205,0.1034
04/01/2025 06:55:00,4.5498,5.0936,4.6840,2.8145,0.0360,6.6617,0.0002,2.4333,0.1043
04/01/2025 06:56:00,6.0771,7.3697,7.3700,7.7301,0.0352,3.3827,0.0001,7.7092,0.1020
04/01/2025 06:57:00,8.2156,10.3805,9.8455,18.1408,0.0317,0.3681,0.0000,9.1700,0.1050
04/01/2025 06:58:00,8.1737,10.0377,9.5270,16.0772,0.0286,0.3682,0.0000,9.1658,0.1040
04/01/2025 06:59:00,9.4054,11.3347,11.2573,14.9736,0.0312,0.3653,0.0000,9.0602,0.1029
04/01/2025 07:00:00,10.0306,12.2337,12.4716,14.6394,0.0342,0.3612,0.0000,8.9331,0.1017
04/01/2025 07:01:00,10.1165,12.2291,12.5328,14.5887,0.0344,0.3618,0.0000,8.9496,0.1020
04/01/2025 07:02:00,10.0288,12.2820,12.4672,14.6688,0.0347,0.3619,0.0001,8.9272,0.1018
04/01/2025 07:03:00,9.9191,12.1472,12.2141,14.7844,0.0337,0.3619,0.0000,8.9310,0.1021
04/01/2025 07:04:00,7.9289,9.7162,9.1638,15.0961,0.0253,0.3663,0.0000,8.7244,0.1016
04/01/2025 07:05:00,6.4209,7.6992,6.8248,15.8080,0.0196,0.3772,0.0000,3.8214,0.0997
04/01/2025 07:06:00,4.8806,5.9470,4.6535,11.7712,0.0166,0.3819,0.0000,2.4610,0.1007
04/01/2025 07:07:00,4.4002,5.2305,3.9346,9.4896,0.0161,0.3834,0.0000,2.4742,0.1002
04/01/2025 07:08:00,4.4627,5.3430,3.9295,9.7317,0.0158,0.3860,0.0000,2.4991,0.1013
04/01/2025 07:09:00,4.6526,5.5352,4.1629,10.3374,0.0168,0.3838,0.0001,2.4843,0.1013
04/01/2025 07:10:00,7.0812,9.0990,7.6340,20.8220,0.0266,0.3777,0.0000,2.4437,0.1088
04/01/2025 07:11:00,6.1052,7.6818,6.3236,16.7859,0.0215,0.3787,0.0000,2.4431,0.1051
04/01/2025 07:12:00,5.4915,6.7382,5.4472,14.0917,0.0174,0.3808,0.0000,2.4555,0.1009
04/01/2025 07:13:00,6.1639,7.7449,6.3084,17.0471,0.0198,0.3787,0.0000,2.4463,0.1046
04/01/2025 07:14:00,6.2756,7.8613,6.4089,17.3993,0.0201,0.3781,0.0000,2.4417,0.1047
04/01/2025 07:15:00,6.2145,7.8455,6.4160,17.3501,0.0198,0.3792,0.0000,2.4435,0.1043
04/01/2025 07:16:00,6.1574,7.8518,6.3713,17.3732,0.0197,0.3792,0.0000,2.4407,0.1030
04/01/2025 07:17:00,6.1458,7.7759,6.2798,17.1822,0.0195,0.3772,0.0000,2.4299,0.1033
04/01/2025 07:18:00,6.0905,7.8302,6.2132,17.3391,0.0190,0.3766,0.0000,2.4178,0.1022
04/01/2025 07:19:00,4.6103,5.7110,4.2475,11.4083,0.0140,0.3814,0.0000,2.4482,0.1002
04/01/2025 07:20:00,2.5228,2.4116,1.5293,3.0892,0.0077,0.3867,0.0000,2.4838,0.0987
04/01/2025 07:21:00,2.7776,2.5828,1.8670,2.8771,0.0088,0.3852,0.0000,2.4728,0.0980
04/01/2025 07:22:00,4.4831,4.6773,4.7276,2.7568,0.0171,0.3824,0.0000,2.4463,0.0974
04/01/2025 07:23:00,5.0343,5.6106,5.5401,2.5369,0.0202,0.3798,0.0000,2.4277,0.0961
04/01/2025 07:24:00,6.7031,8.2695,8.0090,9.9384,0.0270,0.6665,0.0000,2.3980,0.1007
04/01/2025 07:25:00,8.2166,10.3650,9.9565,13.2564,0.0363,3.3381,0.0000,2.3981,0.1049
04/01/2025 07:26:00,6.7634,8.1701,7.6444,11.2198,0.0269,3.3494,0.0000,2.4247,0.0993
04/01/2025 07:27:00,5.4068,6.1524,5.1637,11.1608,0.0202,3.3548,0.0000,2.4389,0.0987
04/01/2025 07:28:00,6.3706,7.4884,6.3960,15.1940,0.0222,3.3272,0.0000,2.4226,0.0990
04/01/2025 07:29:00,6.4977,7.6271,6.6134,15.6055,0.0238,3.3271,0.0000,2.4285,0.0994
04/01/2025 07:30:00,6.4926,7.5394,6.5327,15.4141,0.0231,3.3081,0.0000,2.4154,0.0983
04/01/2025 07:31:00,6.5074,7.6453,6.5263,15.6909,0.0235,3.3196,0.0000,2.4284,0.0993
04/01/2025 07:32:00,6.5050,7.5848,6.5398,15.5489,0.0232,3.3165,0.0000,2.4293,0.0992
04/01/2025 07:33:00,6.3884,7.8651,6.8799,16.3439,0.0238,3.3024,0.0000,2.4168,0.1003
04/01/2025 07:34:00,4.6131,5.5559,4.2019,9.4088,0.0202,3.3178,0.0000,2.4313,0.0988
04/01/2025 07:35:00,4.6207,5.4644,4.1752,9.2099,0.0203,3.3137,0.0000,2.4312,0.0988
04/01/2025 07:36:00,4.6192,5.4811,4.1644,9.2944,0.0200,3.3172,0.0000,2.4370,0.0989
04/01/2025 07:37:00,5.5131,6.6712,5.3532,12.8770,0.0230,3.2987,0.0002,2.4238,0.1014
04/01/2025 07:38:00,7.2566,9.0081,7.7161,19.8455,0.0308,3.2589,0.0000,2.3926,0.1067
04/01/2025 07:39:00,7.3240,8.9078,7.5934,19.6854,0.0268,3.2780,0.0000,2.4116,0.1065
04/01/2025 07:40:00,7.6599,9.5173,8.2758,21.5171,0.0275,3.2660,0.0000,2.4037,0.1068
04/01/2025 07:41:00,8.0163,9.4924,8.4001,21.5504,0.0290,3.2541,0.0000,2.3981,0.1069
04/01/2025 07:42:00,8.4986,9.4704,8.3530,21.5479,0.0300,3.2484,0.0001,2.3973,0.1074
04/01/2025 07:43:00,8.4156,9.4826,8.1705,21.6349,0.0281,3.2368,0.0000,2.3862,0.1068
