Time Bucket (Europe/London),Dalys Seafoods-Mains_A (kWatts),Dalys Seafoods-Mains_B (kWatts),Dalys Seafoods-Mains_C (kWatts),Dalys Seafoods-Room/Multi-use Circuit-Sheds & Container Cold Rooms (kWatts),Dalys Seafoods-Other-Slicing Room (kWatts),Dalys Seafoods-Other-Big Freezer (kWatts),Dalys Seafoods-Other-Finished Smoked Cold Room (kWatts),Dalys Seafoods-Other-Big Cold Room (kWatts),Dalys Seafoods-Other-Smoker (kWatts)
03/27/2025 03:00:00,6.7320,9.5758,8.5972,12.8040,0.0431,6.1083,0.0007,2.4950,0.1083
03/27/2025 03:15:00,6.7783,8.8240,7.7178,13.8216,0.0446,6.8151,0.0011,2.4992,0.1116
03/27/2025 03:30:00,9.0198,10.9104,10.3859,15.6941,0.0488,5.6343,0.0044,6.6082,0.1110
03/27/2025 03:45:00,6.1051,6.3216,5.1035,14.2757,0.0211,0.3860,0.0000,2.5379,0.1091
03/27/2025 04:00:00,8.3608,8.8223,8.0909,14.2557,0.0336,3.0881,0.0000,4.5474,0.1097
03/27/2025 04:15:00,7.2199,9.6779,8.7751,14.9450,0.0459,6.6067,0.0005,4.7671,0.1109
03/27/2025 04:30:00,6.8292,9.6667,8.8800,13.5559,0.0446,6.3149,0.0001,2.4928,0.1087
03/27/2025 04:45:00,6.2771,8.1460,7.1468,15.7764,0.0236,0.3860,0.0000,6.0399,0.1063
03/27/2025 05:00:00,5.4127,8.3189,7.0110,14.3326,0.0316,3.7998,0.0003,3.1236,0.1064
03/27/2025 05:15:00,7.5078,10.0116,9.2495,13.5392,0.0508,6.7361,0.0008,2.4475,0.1109
03/27/2025 05:30:00,8.4032,9.8353,8.9163,15.2000,0.0381,3.2576,0.0011,7.2078,0.1095
03/27/2025 05:45:00,6.3339,7.3654,6.7358,11.8118,0.0243,1.3169,0.0000,2.5179,0.1050
03/27/2025 06:00:00,7.0789,9.0093,7.7251,16.0254,0.0380,5.4007,0.0005,2.5111,0.1120
03/27/2025 06:15:00,8.0841,9.0486,8.5731,11.5731,0.0483,6.7288,0.0029,6.7415,0.1115
03/27/2025 06:30:00,6.4705,8.0942,7.0017,16.3738,0.0238,0.4646,0.0000,2.4877,0.1067
03/27/2025 06:45:00,5.5162,6.6061,5.5448,12.0366,0.0230,2.6239,0.0000,3.2269,0.1022
03/27/2025 07:00:00,8.3588,10.3851,11.2810,14.5461,0.0552,6.5594,0.0022,5.6010,0.1054
03/27/2025 07:15:00,6.9440,9.8208,11.6260,16.8369,0.0490,4.1804,0.0009,2.3788,0.1034
03/27/2025 07:30:00,4.9851,6.7247,8.4101,12.1527,0.0337,0.9355,0.0001,5.0151,0.1019
03/27/2025 07:45:00,7.6352,10.2554,11.6208,15.4147,0.0508,4.8723,0.0002,3.7618,0.1012
03/27/2025 08:00:00,6.1202,9.3999,13.2275,15.6256,0.0581,4.8064,0.0062,5.0177,0.1052
03/27/2025 08:15:00,6.8716,10.6986,14.6971,13.9480,0.0651,6.6861,0.0058,6.4094,0.1083
03/27/2025 08:30:00,9.3823,13.4720,15.9796,16.2020,0.0706,6.5614,0.0019,5.7846,0.1044
03/27/2025 08:45:00,6.9397,11.0603,13.3102,15.3416,0.0643,3.3581,0.0032,6.0144,0.1036
03/27/2025 09:00:00,8.4429,11.2646,14.0483,13.4309,0.0475,1.2432,0.0016,9.2077,0.1010
03/27/2025 09:15:00,10.9288,15.6864,17.9708,16.8155,0.0725,6.8406,0.0012,8.9516,0.1010
03/27/2025 09:30:00,7.8272,9.5672,12.5346,12.3137,0.0512,5.6025,0.0015,4.7190,0.0996
03/27/2025 09:45:00,6.9567,8.1399,10.9926,14.6460,0.0560,8.8497,0.0098,2.3766,0.1024
03/27/2025 10:00:00,8.1210,8.8549,12.8284,16.1847,0.0649,10.1843,0.0161,2.3643,0.1039
03/27/2025 10:15:00,7.2815,8.7072,12.2927,11.7635,0.0605,8.4723,0.0123,6.8734,0.1029
03/27/2025 10:30:00,6.3109,9.2156,11.6377,14.2302,0.0539,7.6141,0.0014,4.6562,0.1061
03/27/2025 10:45:00,9.1671,12.8480,14.4983,15.4448,0.0594,7.1054,0.0015,9.2798,0.1072
03/27/2025 11:00:00,8.6007,9.6445,9.2823,12.0946,0.0429,6.9988,0.0040,9.4396,0.1069
03/27/2025 11:15:00,8.6414,10.9273,10.3911,14.6232,0.0476,6.8849,0.0018,9.3687,0.1064
03/27/2025 11:30:00,8.1170,9.7567,9.2239,13.4340,0.0463,6.8070,0.0012,3.2978,0.1060
03/27/2025 11:45:00,8.3451,10.4931,9.8883,16.6685,0.0423,5.2577,0.0010,2.9397,0.1047
03/27/2025 12:00:00,8.2602,10.1906,9.4709,14.5008,0.0469,7.0208,0.0022,9.3368,0.1062
03/27/2025 12:15:00,7.9888,10.1617,9.0738,14.4094,0.0436,6.8347,0.0019,9.3060,0.1054
03/27/2025 12:30:00,7.7057,9.3335,8.4592,15.4956,0.0424,6.7759,0.0015,3.7028,0.1062
03/27/2025 12:45:00,6.0666,6.7921,6.3551,10.8152,0.0355,6.7766,0.0008,2.4331,0.1015
03/27/2025 13:00:00,8.1085,9.9007,9.1244,16.5741,0.0445,6.7377,0.0017,7.0934,0.1067
03/27/2025 13:15:00,9.5080,10.4436,12.6267,16.7997,0.0480,1.9148,0.0010,9.3071,0.1020
03/27/2025 13:30:00,10.1456,11.9357,14.3767,14.8296,0.0528,2.7739,0.0022,9.2168,0.1004
03/27/2025 13:45:00,10.7305,12.5159,14.8824,16.9604,0.0656,7.1508,0.0041,9.1913,0.1042
03/27/2025 14:00:00,9.7873,12.1013,14.5743,15.0982,0.0636,6.8870,0.0013,9.1967,0.1018
03/27/2025 14:15:00,10.1833,11.7750,14.2803,15.1167,0.0569,4.1956,0.0014,9.1836,0.1027
03/27/2025 14:30:00,8.0661,9.5517,11.4866,20.4099,0.0370,0.3971,0.0003,9.3018,0.1023
03/27/2025 14:45:00,8.3332,9.5604,11.9138,12.4149,0.0489,3.9066,0.0009,7.9986,0.1009
03/27/2025 15:00:00,7.4582,9.4744,11.5139,16.3983,0.0506,6.9599,0.0007,2.4277,0.1046
03/27/2025 15:15:00,7.8369,9.8829,9.0310,17.8896,0.0431,6.5334,0.0010,2.3868,0.1057
03/27/2025 15:30:00,11.3902,13.1248,13.1024,20.2146,0.0573,7.3780,0.0059,8.6979,0.1083
03/27/2025 15:45:00,7.6271,9.1903,7.9334,18.1234,0.0438,7.2693,0.0017,2.4085,0.1079
03/27/2025 16:00:00,9.8552,11.0010,10.9235,15.1781,0.0555,7.1708,0.0052,6.7016,0.1070
03/27/2025 16:15:00,6.4199,8.0818,7.1243,12.7267,0.0451,7.1153,0.0012,2.3727,0.1060
03/27/2025 16:30:00,8.4052,10.1847,9.6169,16.7880,0.0529,6.9861,0.0062,3.7141,0.1051
03/27/2025 16:45:00,9.5922,11.4782,11.2235,15.2318,0.0552,6.9913,0.0070,6.7071,0.1062
03/27/2025 17:00:00,8.2606,9.3661,8.6457,15.8855,0.0464,7.1115,0.0066,3.2259,0.1097
03/27/2025 17:15:00,7.4982,7.8261,7.0972,12.1565,0.0432,6.9703,0.0052,2.4124,0.1073
03/27/2025 17:30:00,8.8286,10.4480,9.7058,15.7300,0.0481,6.8616,0.0059,2.3581,0.1072
03/27/2025 17:45:00,7.2130,10.0525,9.1155,12.8897,0.0475,6.8480,0.0035,6.4036,0.1074
03/27/2025 18:00:00,6.8351,8.5769,7.6479,12.5754,0.0450,6.8443,0.0022,2.5002,0.1079
03/27/2025 18:15:00,7.0851,9.9116,9.0719,13.8778,0.0456,6.8082,0.0020,2.3733,0.1063
03/27/2025 18:30:00,7.7450,10.3414,8.8663,18.1348,0.0450,6.7725,0.0038,2.6066,0.1090
03/27/2025 18:45:00,8.6072,12.8124,12.1499,16.0372,0.0607,6.7235,0.0024,6.1632,0.1100
03/27/2025 19:00:00,8.3047,10.9916,10.3808,15.3574,0.0514,6.7297,0.0023,2.3753,0.1088
03/27/2025 19:15:00,9.8996,13.0355,13.1745,15.7301,0.0547,6.6752,0.0041,2.3452,0.1069
03/27/2025 19:30:00,9.1099,12.4156,11.9589,16.7550,0.0520,6.7167,0.0039,6.6338,0.1099
03/27/2025 19:45:00,8.5343,9.5637,9.2645,14.5360,0.0475,6.7507,0.0052,2.4354,0.1090
03/27/2025 20:00:00,8.2684,10.5753,10.1303,17.1434,0.0488,6.7666,0.0022,2.4419,0.1104
03/27/2025 20:15:00,7.1064,8.5429,8.0640,12.5746,0.0447,6.8005,0.0030,4.2170,0.1097
03/27/2025 20:30:00,8.4174,9.7294,9.5633,11.6400,0.0487,6.8204,0.0040,4.9739,0.1106
03/27/2025 20:45:00,7.9446,9.8299,9.1455,16.5639,0.0455,6.6327,0.0037,2.3899,0.1081
03/27/2025 21:00:00,7.7197,9.4849,9.3042,12.8153,0.0489,6.7612,0.0028,2.4788,0.1115
03/27/2025 21:15:00,9.1825,12.2132,11.2978,16.0283,0.0537,6.7730,0.0033,8.0726,0.1145
03/27/2025 21:30:00,7.8607,9.5211,8.9650,13.0481,0.0454,6.8448,0.0036,4.4159,0.1127
03/27/2025 21:45:00,9.0380,11.3036,10.5415,16.8637,0.0495,6.7927,0.0031,2.5133,0.1147
03/27/2025 22:00:00,6.7629,8.2460,7.7387,13.1969,0.0426,6.7193,0.0017,2.4852,0.1102
03/27/2025 22:15:00,7.4174,9.6715,9.0607,13.6852,0.0467,6.7251,0.0015,6.5084,0.1113
03/27/2025 22:30:00,8.2827,10.0935,9.7751,16.2700,0.0466,6.1107,0.0042,2.4912,0.1108
03/27/2025 22:45:00,6.4230,7.5683,7.7680,12.1607,0.0493,6.8681,0.0092,4.6829,0.1129
03/27/2025 23:00:00,8.2882,10.3526,11.0758,13.4569,0.0638,10.3888,0.0155,6.9429,0.1136
03/27/2025 23:15:00,9.0467,10.2398,11.2039,15.6287,0.0624,9.6861,0.0122,2.4415,0.1132
03/27/2025 23:30:00,6.5000,7.7254,7.5164,11.7334,0.0448,7.3248,0.0015,2.4705,0.1105
03/27/2025 23:45:00,7.9377,10.1047,10.3601,13.8108,0.0503,7.0474,0.0025,6.5259,0.1108
03/28/2025 00:00:00,8.3207,9.9932,9.8896,16.4282,0.0495,6.9650,0.0017,2.4824,0.1130
03/28/2025 00:15:00,5.9907,7.2792,7.3777,10.9043,0.0427,6.9543,0.0006,2.5189,0.1099
03/28/2025 00:30:00,9.1282,11.3329,11.4318,15.7513,0.0525,6.9099,0.0024,6.6958,0.1142
03/28/2025 00:45:00,8.2399,9.7612,9.9996,15.0118,0.0492,6.9023,0.0017,2.5168,0.1128
03/28/2025 01:00:00,6.2097,7.7595,7.4159,12.1464,0.0427,6.9315,0.0006,2.5435,0.1123
03/28/2025 01:15:00,8.1759,9.6772,9.5519,15.0008,0.0487,6.7552,0.0024,5.5622,0.1108
03/28/2025 01:30:00,7.9768,9.9873,10.0130,14.5774,0.0489,6.7607,0.0016,3.1324,0.1099
03/28/2025 01:45:00,5.8855,7.3130,6.9713,10.9975,0.0419,6.7985,0.0002,2.4957,0.1100
03/28/2025 02:00:00,8.6032,9.7791,9.7923,14.3426,0.0494,6.7343,0.0030,4.8416,0.1109
03/28/2025 02:15:00,7.5582,9.6632,9.5330,12.8323,0.0483,6.7409,0.0010,3.7854,0.1095
03/28/2025 02:30:00,5.7676,8.0210,7.6955,13.8086,0.0405,6.1802,0.0001,2.4847,0.1058
03/28/2025 02:45:00,5.8180,8.0310,7.2880,14.5575,0.0286,0.3857,0.0000,4.6425,0.1065
03/28/2025 03:00:00,6.4609,9.2858,8.9334,13.6609,0.0386,2.5126,0.0000,4.0646,0.1064
03/28/2025 03:15:00,8.0084,10.1074,9.8891,14.8546,0.0346,3.3449,0.0001,2.4708,0.1067
03/28/2025 03:30:00,9.4567,11.1977,11.5307,12.5458,0.0396,3.3144,0.0001,3.9755,0.1069
03/28/2025 03:45:00,8.0432,10.2771,10.0191,14.9307,0.0469,6.3376,0.0011,4.6610,0.1117
03/28/2025 04:00:00,6.6908,7.6505,7.4882,12.0350,0.0438,6.8703,0.0011,2.5078,0.1108
03/28/2025 04:15:00,7.8803,10.0813,10.0996,15.0829,0.0492,6.8079,0.0013,3.7536,0.1109
03/28/2025 04:30:00,6.7901,9.2681,9.0998,13.8843,0.0464,6.8182,0.0011,4.9468,0.1106
03/28/2025 04:45:00,6.6002,8.9309,9.0725,11.8528,0.0485,6.7933,0.0017,3.6723,0.1098
03/28/2025 05:00:00,6.9417,9.3789,8.9242,16.4103,0.0345,1.4908,0.0009,6.7277,0.1093
03/28/2025 05:15:00,7.4056,8.1697,8.0835,12.2126,0.0330,1.9345,0.0001,3.6890,0.1070
03/28/2025 05:30:00,6.3846,7.3561,6.6621,12.8345,0.0271,3.3875,0.0000,2.5076,0.1070
03/28/2025 05:45:00,8.1723,9.5737,9.5155,14.2940,0.0340,3.3297,0.0000,4.9211,0.1060
03/28/2025 06:00:00,6.5082,7.3509,6.6120,12.9475,0.0274,3.2762,0.0000,3.6837,0.1045
03/28/2025 06:15:00,5.4564,6.5304,6.0905,12.4119,0.0250,3.2559,0.0000,2.4121,0.0998
03/28/2025 06:30:00,7.2084,8.8770,8.3975,14.5236,0.0309,3.2162,0.0000,4.2441,0.1030
03/28/2025 06:45:00,6.4732,7.1753,6.4670,12.9970,0.0258,3.2366,0.0000,3.9225,0.1024
03/28/2025 07:00:00,5.5334,6.9026,7.9811,13.1798,0.0318,3.2549,0.0001,2.4118,0.1032
03/28/2025 07:15:00,7.1054,8.9778,11.1665,14.9453,0.0386,3.2758,0.0002,4.3654,0.1042
03/28/2025 07:30:00,6.3046,7.3898,9.2862,13.8822,0.0365,3.2908,0.0001,4.2280,0.1043
03/28/2025 07:45:00,5.2573,6.7966,9.0627,14.5054,0.0358,3.2934,0.0005,2.4378,0.1055
03/28/2025 08:00:00,8.6355,9.7278,14.3842,16.7803,0.0493,3.2906,0.0032,5.6360,0.1070
03/28/2025 08:15:00,6.5477,9.0157,12.4785,18.1709,0.0394,1.2461,0.0067,6.7965,0.1139
03/28/2025 08:30:00,6.9785,9.8101,11.8703,12.9759,0.0348,1.4524,0.0033,5.0079,0.1138
03/28/2025 08:45:00,7.0332,9.3331,10.9924,13.9659,0.0305,3.2205,0.0001,5.9983,0.1149
03/28/2025 09:00:00,6.5349,8.5824,10.5646,15.2013,0.0280,1.7509,0.0034,5.5235,0.1154
03/28/2025 09:15:00,7.1678,9.8330,11.3980,14.5651,0.0293,3.1208,0.0008,6.1609,0.1183
03/28/2025 09:30:00,7.4869,8.0010,9.9449,12.4650,0.0255,3.3395,0.0003,5.0418,0.1093
03/28/2025 09:45:00,7.9425,9.6944,11.0324,17.0392,0.0311,2.8999,0.0003,5.3674,0.1077
03/28/2025 10:00:00,10.5287,13.1207,14.4391,15.9114,0.0472,2.7890,0.0009,6.0791,0.1016
03/28/2025 10:15:00,8.8296,10.2597,12.5446,16.2522,0.0406,5.0718,0.0017,5.2551,0.1035
03/28/2025 10:30:00,7.8138,9.8047,12.4257,20.6083,0.0328,6.4594,0.0044,5.4364,0.1096
03/28/2025 10:45:00,7.1485,9.1419,10.8348,18.3355,0.0307,5.2645,0.0023,5.2930,0.1072
03/28/2025 11:00:00,8.9535,11.9153,11.9301,12.9786,0.0540,6.0883,0.0023,4.1558,0.1062
03/28/2025 11:15:00,12.6881,15.4483,15.4921,21.1728,0.0551,6.2703,0.0047,9.0334,0.1087
03/28/2025 11:30:00,9.0245,10.7899,10.6499,21.0317,0.0271,0.3861,0.0007,4.2949,0.1106
03/28/2025 11:45:00,10.0585,11.2973,11.1956,18.2900,0.0340,6.1132,0.0066,7.0679,0.1079
03/28/2025 12:00:00,9.2030,10.2518,10.2205,21.9567,0.0372,9.3251,0.0148,3.3859,0.1091
03/28/2025 12:15:00,10.4491,12.2772,12.0245,18.8779,0.0497,9.4507,0.0132,7.8934,0.1117
03/28/2025 12:30:00,7.5451,7.6727,7.4098,13.9852,0.0311,9.0030,0.0098,2.4944,0.1060
03/28/2025 12:45:00,10.6491,12.3176,11.9459,14.9974,0.0410,7.7164,0.0049,8.7307,0.1067
03/28/2025 13:00:00,6.8931,7.4705,6.8556,14.1312,0.0248,7.5084,0.0020,2.5193,0.1060
03/28/2025 13:15:00,11.2099,12.0429,14.6199,16.3213,0.0543,7.3269,0.0029,4.2167,0.1066
03/28/2025 13:30:00,9.1835,9.6710,11.5789,17.5575,0.0308,7.2408,0.0027,3.9473,0.1110
03/28/2025 13:45:00,10.2943,9.9602,12.3669,16.6219,0.0348,7.2546,0.0047,4.7875,0.1059
03/28/2025 14:00:00,7.6941,8.0919,10.0595,15.2262,0.0305,7.2313,0.0013,0.0455,0.1088
03/28/2025 14:15:00,8.7024,9.2467,10.3889,15.2122,0.0400,3.7235,0.0024,0.0457,0.1063
03/28/2025 14:30:00,9.5017,10.5683,12.8001,17.1849,0.0486,6.9366,0.0032,0.0475,0.1077
03/28/2025 14:45:00,4.9756,5.4642,6.0685,12.8288,0.0237,7.4339,0.0021,0.0438,0.1068
03/28/2025 15:00:00,6.9237,7.8954,10.1967,19.3860,0.0371,7.5163,0.0035,0.0470,0.1103
03/28/2025 15:15:00,10.6822,11.9595,11.2498,22.0641,0.0370,7.4690,0.0061,6.6420,0.1088
03/28/2025 15:30:00,9.3273,9.6662,9.3865,17.5053,0.0316,7.5428,0.0076,7.9315,0.1058
03/28/2025 15:45:00,6.5558,5.7750,5.3802,15.7191,0.0227,7.5519,0.0047,2.5305,0.1034
03/28/2025 16:00:00,6.1812,5.1218,4.4835,14.2052,0.0227,7.5009,0.0043,2.5219,0.1043
03/28/2025 16:15:00,8.6813,9.4050,8.6537,14.3637,0.0456,7.3256,0.0056,6.9984,0.1090
03/28/2025 16:30:00,8.4810,8.7368,8.3862,14.4620,0.0408,7.2468,0.0068,2.4386,0.1051
03/28/2025 16:45:00,5.8747,6.2682,5.2740,13.9351,0.0293,7.2607,0.0045,2.4597,0.1033
03/28/2025 17:00:00,7.4654,7.8766,7.1855,13.7182,0.0370,7.2314,0.0063,6.6190,0.1037
03/28/2025 17:15:00,7.7191,8.7300,7.5896,12.7220,0.0429,7.1628,0.0060,6.1459,0.1047
03/28/2025 17:30:00,7.0878,9.0520,7.6760,16.1988,0.0410,7.1313,0.0031,3.6038,0.1057
03/28/2025 17:45:00,6.9321,8.0516,6.6309,13.0237,0.0385,7.0730,0.0028,2.4316,0.1078
03/28/2025 18:00:00,7.7882,9.9957,8.7467,14.6573,0.0445,7.0577,0.0029,3.4943,0.1073
03/28/2025 18:15:00,7.8564,10.3705,8.6492,17.0022,0.0456,7.0182,0.0031,4.8877,0.1096
03/28/2025 18:30:00,6.6172,7.6657,6.5103,11.6315,0.0420,6.9639,0.0029,2.4248,0.1070
03/28/2025 18:45:00,8.6067,9.6825,8.9413,13.3057,0.0505,6.8760,0.0070,3.0469,0.1079
03/28/2025 19:00:00,7.6770,9.9034,8.7345,13.2243,0.0501,6.9174,0.0031,5.2122,0.1097
03/28/2025 19:15:00,8.0387,11.3179,10.9053,13.8284,0.0607,6.9266,0.0014,2.4345,0.1121
03/28/2025 19:30:00,8.3742,12.4471,12.0673,18.6454,0.0554,6.8918,0.0022,2.8467,0.1118
03/28/2025 19:45:00,10.4384,14.1797,14.3275,16.8169,0.0583,6.9150,0.0050,5.5068,0.1113
03/28/2025 20:00:00,7.9693,11.1478,10.6044,17.0987,0.0486,6.9237,0.0019,2.4714,0.1123
03/28/2025 20:15:00,8.1851,10.6807,10.3745,17.5612,0.0490,6.9169,0.0028,2.9459,0.1110
03/28/2025 20:30:00,9.5479,12.5515,12.0089,17.5121,0.0528,6.9267,0.0034,5.5750,0.1145
03/28/2025 20:45:00,6.1995,8.1339,7.8382,12.4096,0.0430,6.8671,0.0010,2.4900,0.1089
03/28/2025 21:00:00,7.4388,10.3675,9.9512,13.8040,0.0503,6.9031,0.0008,3.2751,0.1136
03/28/2025 21:15:00,8.0228,10.8357,10.3890,15.3581,0.0518,6.9154,0.0025,5.3458,0.1150
03/28/2025 21:30:00,7.9755,10.5698,10.0079,14.9794,0.0475,6.7990,0.0025,2.4832,0.1113
03/28/2025 21:45:00,8.0188,10.6988,9.9577,16.9377,0.0474,6.8169,0.0025,3.8332,0.1118
03/28/2025 22:00:00,7.3375,9.2111,8.7854,11.2267,0.0456,6.8396,0.0026,4.6557,0.1114
03/28/2025 22:15:00,8.1506,10.6852,9.8045,18.6053,0.0481,6.8223,0.0035,2.5270,0.1146
03/28/2025 22:30:00,7.0955,8.5275,8.2304,12.4837,0.0445,6.6739,0.0048,4.3923,0.1079
03/28/2025 22:45:00,8.0722,10.1833,9.7003,15.0591,0.0484,6.6332,0.0039,3.7389,0.1088
03/28/2025 23:00:00,7.6523,8.9714,8.9488,15.3266,0.0463,6.5801,0.0028,2.4066,0.1068
03/28/2025 23:15:00,6.3005,6.8304,6.8573,11.4131,0.0343,2.2739,0.0005,3.9212,0.1085
03/28/2025 23:30:00,8.0081,10.3368,10.6231,15.7631,0.0370,2.8326,0.0001,7.5880,0.1071
03/28/2025 23:45:00,7.5843,8.9891,9.1920,15.9765,0.0476,6.8104,0.0014,2.5127,0.1121
03/29/2025 00:00:00,6.3543,8.1603,8.6262,12.6156,0.0514,8.5097,0.0064,3.2973,0.1133
03/29/2025 00:15:00,8.3384,10.6422,11.8879,14.8309,0.0667,10.6152,0.0142,5.1115,0.1168
03/29/2025 00:30:00,8.8379,11.0967,12.2547,14.5136,0.0623,10.4848,0.0134,2.5031,0.1164
03/29/2025 00:45:00,10.7210,13.9777,14.3142,15.4850,0.0305,3.0319,0.0001,4.8442,0.1034
03/29/2025 01:00:00,10.5020,13.0648,12.7708,16.3998,0.0332,3.2665,0.0000,3.3553,0.1069
03/29/2025 01:15:00,8.0736,9.8138,9.8205,14.3260,0.0273,3.3045,0.0000,2.4904,0.1041
03/29/2025 01:30:00,8.6263,11.1811,10.7489,16.3531,0.0316,3.2946,0.0000,5.8473,0.1073
03/29/2025 01:45:00,14.5845,18.3476,19.2384,16.4153,0.0330,3.2012,0.0000,2.4013,0.1031
03/29/2025 02:00:00,12.8368,16.9181,17.2422,15.8714,0.0287,3.1882,0.0000,2.3841,0.1015
03/29/2025 02:15:00,13.2169,17.3957,17.8689,15.9840,0.0311,3.1851,0.0000,5.5186,0.1023
03/29/2025 02:30:00,13.0013,17.6733,17.7260,16.5345,0.0300,3.2034,0.0000,2.3937,0.1020
03/29/2025 02:45:00,11.8278,16.6356,16.6356,16.3989,0.0268,3.2397,0.0000,2.4251,0.1034
03/29/2025 03:00:00,12.4756,17.6565,17.7847,15.8716,0.0293,3.2348,0.0000,5.6665,0.1035
03/29/2025 03:15:00,14.0925,18.0304,18.9183,15.9749,0.0375,3.2352,0.0000,2.4297,0.1067
03/29/2025 03:30:00,14.3965,19.1414,20.4320,16.4286,0.0470,3.2319,0.0000,3.1960,0.1092
03/29/2025 03:45:00,14.8890,19.7252,20.4481,16.1869,0.0373,3.1988,0.0000,4.9432,0.1039
03/29/2025 04:00:00,14.9526,18.9176,19.8961,15.0113,0.0382,3.1352,0.0000,2.3443,0.1022
03/29/2025 04:15:00,12.6854,16.5936,16.3628,16.6335,0.0314,3.1624,0.0000,3.9702,0.1013
03/29/2025 04:30:00,12.4038,16.6786,16.6962,15.1582,0.0305,3.1786,0.0000,4.0047,0.0996
03/29/2025 04:45:00,11.6036,15.7426,15.3655,14.7985,0.0284,3.1965,0.0000,2.3974,0.1005
03/29/2025 05:00:00,13.7739,18.2455,18.0843,16.5000,0.0377,3.1543,0.0000,5.1026,0.1025
03/29/2025 05:15:00,11.8888,15.6274,15.2400,14.0365,0.0329,3.1530,0.0000,3.0498,0.1023
03/29/2025 05:30:00,13.8337,18.4350,18.5165,17.1859,0.0381,3.1288,0.0003,6.0301,0.1026
03/29/2025 05:45:00,12.9203,16.3453,16.1774,14.0977,0.0311,3.1358,0.0000,4.0463,0.1023
03/29/2025 06:00:00,11.0934,14.6381,14.5368,14.3177,0.0295,3.1194,0.0000,2.3397,0.0979
03/29/2025 06:15:00,13.8321,17.9044,18.0043,17.0880,0.0386,3.1638,0.0000,5.3192,0.1058
03/29/2025 06:30:00,12.2777,15.5671,15.7682,16.9954,0.0306,3.1486,0.0000,2.5373,0.1002
03/29/2025 06:45:00,12.6273,16.9893,16.3444,16.8253,0.0297,3.1175,0.0000,2.3280,0.0999
03/29/2025 07:00:00,13.6529,17.7503,19.1098,17.9666,0.0414,3.1423,0.0002,5.4996,0.1008
03/29/2025 07:15:00,11.0099,15.4333,16.9159,14.6525,0.0386,3.1587,0.0002,2.3540,0.1019
03/29/2025 07:30:00,11.6831,16.8264,19.3254,15.5642,0.0443,3.1051,0.0023,2.3039,0.1003
03/29/2025 07:45:00,12.6020,17.5250,18.8162,19.0517,0.0437,3.0845,0.0003,5.3254,0.1001
03/29/2025 08:00:00,14.4274,20.8058,21.3742,15.0900,0.0478,3.0679,0.0010,4.0745,0.0989
03/29/2025 08:15:00,16.8902,24.9382,25.3419,19.8715,0.0676,4.5736,0.0020,7.2699,0.1018
03/29/2025 08:30:00,14.2838,23.6967,23.7747,18.0184,0.1011,6.9504,0.0058,4.2944,11.6561
03/29/2025 08:45:00,14.7067,24.3088,23.8302,17.1189,0.1086,6.8558,0.0057,5.7992,19.8043
03/29/2025 09:00:00,14.6417,22.7924,23.1372,15.0106,0.1042,6.7954,0.0046,3.9917,17.2675
03/29/2025 09:15:00,12.4693,20.4449,20.1328,19.3256,0.0883,4.2297,0.0096,0.0476,15.6065
03/29/2025 09:30:00,12.1740,17.0522,17.7826,14.5340,0.0658,0.3993,0.0041,0.0479,16.5224
03/29/2025 09:45:00,15.1408,21.7447,21.9029,18.2908,0.0910,6.7444,0.0057,0.6374,14.3968
03/29/2025 10:00:00,15.5805,22.9958,22.8124,19.1313,0.0950,6.9978,0.0043,9.0031,13.4570
03/29/2025 10:15:00,13.9106,20.4304,20.3124,19.4575,0.0786,3.6000,0.0061,2.3332,16.3561
03/29/2025 10:30:00,13.9316,20.6779,21.4600,18.2854,0.0867,6.7404,0.0058,0.4181,14.4022
03/29/2025 10:45:00,13.7222,21.0767,20.2045,18.0299,0.0870,7.1670,0.0050,0.0450,16.5080
03/29/2025 11:00:00,15.4649,22.6092,19.0040,21.8838,0.0814,7.0524,0.0063,0.0443,15.6969
03/29/2025 11:15:00,16.3804,25.3143,22.5908,22.6327,0.0644,6.9318,0.0051,0.0362,10.6015
03/29/2025 11:30:00,18.8354,27.6122,24.9435,22.0849,0.0888,6.8667,0.0074,4.0231,16.2842
03/29/2025 11:45:00,17.8266,26.2594,23.9628,19.9564,0.0843,6.0181,0.0027,8.8446,16.2905
03/29/2025 12:00:00,20.1620,27.8392,25.9897,25.4570,0.0853,7.0370,0.0087,6.5201,13.4366
03/29/2025 12:15:00,20.5974,29.5890,27.0662,28.8898,0.0854,6.8467,0.0106,2.3186,16.2430
03/29/2025 12:30:00,14.2448,21.2038,19.0711,30.9043,0.0738,7.6965,0.0109,2.3905,13.0227
03/29/2025 12:45:00,12.3952,17.8247,16.5593,27.1150,0.0671,10.2906,0.0151,2.4386,10.3061
03/29/2025 13:00:00,15.6298,22.9204,22.2166,30.2075,0.0938,10.1525,0.0166,2.3802,14.3399
03/29/2025 13:15:00,18.8213,26.7865,28.2510,28.9339,0.1071,8.1506,0.0128,2.2593,13.9462
03/29/2025 13:30:00,14.7877,20.9300,21.8204,29.5768,0.0890,7.1897,0.0098,2.3029,9.8175
03/29/2025 13:45:00,18.1759,26.3566,26.9102,22.0008,0.0921,6.9698,0.0061,2.2547,13.8561
03/29/2025 14:00:00,14.8969,22.4202,22.4172,20.9188,0.0780,6.9475,0.0049,2.2910,11.7811
